state,name,fips,age_over_18,age_over_18_moe,age_over_65,age_over_65_moe,age_over_85,age_over_85_moe,age_under_5,age_under_5_moe,asian,asian_moe,avg_family_size,avg_family_size_moe,bachelors,bachelors_moe,black,black_moe,hispanic,hispanic_moe,household_has_broadband,household_has_broadband_moe,household_has_computer,household_has_computer_moe,household_has_smartphone,household_has_smartphone_moe,households,households_moe,households_speak_asian_or_pac_isl,households_speak_asian_or_pac_isl_moe,households_speak_limited_english,households_speak_limited_english_moe,households_speak_other,households_speak_other_moe,households_speak_other_indo_euro_lang,households_speak_other_indo_euro_lang_moe,households_speak_spanish,households_speak_spanish_moe,housing_mobile_homes,housing_mobile_homes_moe,housing_one_unit_structures,housing_one_unit_structures_moe,housing_two_unit_structures,housing_two_unit_structures_moe,hs_grad,hs_grad_moe,mean_household_income,mean_household_income_moe,mean_work_travel,mean_work_travel_moe,median_age,median_age_moe,median_household_income,median_household_income_moe,median_individual_income,median_individual_income_moe,median_individual_income_age_25plus,median_individual_income_age_25plus_moe,native,native_moe,other_single_race,other_single_race_moe,pac_isl,pac_isl_moe,per_capita_income,per_capita_income_moe,persons_per_household,persons_per_household_moe,pop,pop_moe,poverty,poverty_moe,poverty_65_and_over,poverty_65_and_over_moe,poverty_under_18,poverty_under_18_moe,two_plus_races,two_plus_races_moe,unemployment_rate,unemployment_rate_moe,uninsured,uninsured_moe,uninsured_65_and_older,uninsured_65_and_older_moe,uninsured_under_19,uninsured_under_19_moe,uninsured_under_6,uninsured_under_6_moe,veterans,veterans_moe,white,white_moe,white_not_hispanic,white_not_hispanic_moe,long,lat,group,order,region,subregion
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.72138214111328,35.38014602661133,2139,62211,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.6984634399414,35.36295700073242,2139,62212,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.6812744140625,35.33430862426758,2139,62213,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.658355712890625,35.3113899230957,2139,62214,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.64117431640625,35.28847122192383,2139,62215,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.62397766113281,35.299930572509766,2139,62216,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.62397766113281,35.328575134277344,2139,62217,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.589599609375,35.35722732543945,2139,62218,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.5724105834961,35.35722732543945,2139,62219,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.54949951171875,35.345767974853516,2139,62220,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.5208511352539,35.33430862426758,2139,62221,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.4979248046875,35.33430862426758,2139,62222,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.49219512939453,35.368682861328125,2139,62223,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.44063568115234,35.39733123779297,2139,62224,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.45782470703125,34.98480224609375,2139,62225,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.46928405761719,34.74989318847656,2139,62226,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.480743408203125,34.53216552734375,2139,62227,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.94483184814453,34.54362869262695,2139,62228,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.94483184814453,34.72124099731445,2139,62229,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-95.05943298339844,34.72124099731445,2139,62230,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-95.065155029296875,34.88740158081055,2139,62231,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.99639892578125,34.893131256103516,2139,62232,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.99066925048828,34.97334671020508,2139,62233,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.933380126953125,34.98480224609375,2139,62234,oklahoma,le flore
Oklahoma,Le Flore County,40079,75.7,NA,17.5,0.1,1.7,0.2,6.4,0.1,0.7,0.1,3.19,0.06,14.6,1,1.9,0.2,7,NA,68.3,1.4,56.5,1.6,66.9,1.2,18261,244,0.8,0.2,1.8,0.3,0.3,0.2,0.4,0.2,4.4,0.6,29,1.4,15.7,0.8,71,1.4,83.5,1,54669,1802,NA,NA,39.4,0.3,40677,1372,21806,633,30437,1013,11.3,0.6,1.8,0.4,0,0.1,20902,627,2.67,0.03,50026,NA,20.7,1.3,12,1.6,29.7,2.7,8.7,0.7,5.2,0.7,18,0.8,1.2,0.4,11.7,1.4,7.8,1.8,10.1,0.7,75.5,0.4,71.3,0.1,-94.92765045166016,35.08793640136719,2139,62235,oklahoma,le flore
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.41548919677734,38.995506286621094,214,9949,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.47278594970703,38.989776611328125,214,9950,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.54727172851562,38.96113204956055,214,9951,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.57592010498047,38.921024322509766,214,9952,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.61029052734375,39.04707336425781,214,9953,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.59310150146484,39.075721740722656,214,9954,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.61602783203125,39.23041915893555,214,9955,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.63893127441406,39.25906753540039,214,9956,california,yuba
California,Yuba County,6115,72.4,NA,12.3,0.1,1.2,0.3,7.8,0.1,6.8,0.4,3.38,0.08,17.1,1.4,3.4,0.4,28.2,NA,83.1,1.6,73.9,2.1,79.7,1.5,26354,402,4.5,0.6,4.1,1,0.6,0.5,2.3,0.7,19.1,1.3,39.5,1.8,8,1.2,60.5,1.8,82.3,1.4,72679,2620,30,1.3,32.8,0.3,58054,2384,27877,1473,37707,1807,1.2,0.3,4.7,1,0.5,0.1,25583,890,2.84,0.04,76360,NA,15.5,1.7,8.5,2,19,3.5,7.4,0.9,6.7,1.1,7.2,1,1.1,1,3.2,1,2.1,1.6,10.9,1,76,1.2,55.2,0.1,-121.62174987792969,39.281986236572266,214,9957,california,yuba
